"gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3","participant"
"w",21,0.032,270,"nach unten","nach unten",1,0.0793621728847,2.12424759888,3,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.0396887159533,2.05757915711,3,2,16
"w",21,0.064,90,"nach oben","nach unten",0,-1.52590218967e-05,1.81594495293,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,-1.52590218967e-05,1.73283861379,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,1.5409646582,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,-1.52590218967e-05,1.68283231003,3,2,16
"w",21,0.128,270,"nach unten","nach oben",0,0.253955901427,2.44924029261,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.253955901427,2.5244439939,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.126970321202,1.75761768543,3,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.206347753109,1.93259820473,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.0238193331807,2.03675429161,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.087296864271,1.47433022144,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.087296864271,1.58260957716,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.087296864271,1.63286771053,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.809506370642,3.7991698926,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.817441062028,2.24925806504,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.603173876555,2.31593035644,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.349202716106,1.9828248995,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.920622568093,2.00759242227,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.349202716106,1.81594238652,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.674586099031,1.94079469727,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.428580148013,2.22432949964,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.603173876555,2.04948596282,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.722224765393,1.89928740239,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.76983291371,1.90758206036,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.18254367895,1.75755192101,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.555535210193,2.1992540069,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.171892881666,1.88260697866,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.117204547189,1.60764817767,3,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.174608987564,1.91592900907,3,2,16
"w",21,0.016,90,"nach oben","nach unten",0,-0.0547035934997,1.99114361763,3,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.214282444495,2.69106986523,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,-0.0234531166552,2.1078087391,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.380941481651,1.84095147323,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.92855725948,1.98261284934,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,-1.52590218967e-05,1.85761457365,3,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.142870222019,2.20758042427,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.11110093843,1.84926890815,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.492057679103,2.13280178571,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,-1.52590218967e-05,1.99926568409,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.920622568093,2.18261849546,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.0555580987259,1.824284844,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.0555580987259,2.14946616934,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.349202716106,2.23246471899,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.214282444495,1.88259960022,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.198413061723,2.6992236911,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.293659876402,2.02446564804,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.285725185016,2.2325907942,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.269825284199,1.80783122732,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.484122987716,1.93260141275,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.373006790265,1.93244806937,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.317463950561,1.75761864784,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.642847333486,2.34928190064,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.611108567941,1.79928024851,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.484122987716,2.65747611548,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.920622568093,1.97426590064,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.214282444495,1.82428067357,4,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.285725185016,2.29949053425,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,0.380941481651,3.19099495795,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.0793621728847,1.98285890452,3,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.460318913558,2.3907866291,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.126970321202,2.38281213158,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.230151827268,1.79926452921,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.206347753109,2.16612606173,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.674586099031,2.84079395943,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.53966582742,2.19928865352,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.142870222019,1.86596184316,3,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.119035629816,2.27448593877,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.126970321202,1.87448234578,3,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.523796444648,1.82428099437,4,2,16
"w",21,0.128,90,"nach oben","nach unten",0,0.0952315556573,1.64929277583,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.253955901427,1.66616086876,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.261890592813,1.53263952403,4,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.00794995040818,2.39924521692,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.460318913558,2.00782981579,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.436514839399,1.6242974836,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.261890592813,1.94917950062,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.380941481651,2.46590724265,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.0793621728847,1.74096420908,3,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.484122987716,2.5242409262,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.753963530938,1.84115229532,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.611108567941,2.59091674641,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,1,2.12428641592,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.904753185321,1.99091552737,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,1,1.88263135962,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,1,1.7576276303,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.984100099184,1.94116426124,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.460318913558,2.19089358451,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.317463950561,2.07425188158,4,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.499992370489,2.06593220105,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.230151827268,1.83674222945,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.261890592813,1.91593959554,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.261890592813,1.74927522795,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.428580148013,2.1661514051,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.888883802548,2.03259862177,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.499992370489,1.81592795043,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.714290074006,2.02427701642,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.626977950713,1.94093617098,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.555535210193,1.9159646181,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.555535210193,1.60764079922,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.746028839551,2.54928915076,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.412680247196,1.84927468259,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.412680247196,1.76595308527,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.357137407492,2.34947245706,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.611108567941,2.08259369746,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.499992370489,2.08258182778,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.460318913558,2.80755277114,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.492057679103,1.84927372019,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.468253604944,2.09926481793,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,0.396810864424,4.20741745683,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.571435111009,2.13269944986,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.460318913558,1.97424825652,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.579369802396,2.04928289512,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.642847333486,2.01592493488,5,3,16
"w",21,0.128,90,"nach oben","nach unten",0,0.261890592813,1.89927168309,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,-0.0234531166552,3.74937852622,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.0555580987259,1.90760836613,3,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.0396887159533,2.35757752102,3,2,16
"w",21,0.064,90,"nach oben","nach unten",0,-0.289082169833,1.88281967043,2,2,16
"w",21,0.032,90,"nach oben","nach unten",0,-1.52590218967e-05,1.81615636149,3,2,16
"w",21,0.064,270,"nach unten","nach oben",0,0.238086518654,2.32446593676,4,2,16
"w",21,0.064,90,"nach oben","nach unten",0,-0.218768596933,2.09946948964,2,2,16
"w",21,0.032,90,"nach oben","nach unten",0,-0.101579308766,1.85784490953,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.101579308766,1.78281636617,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,-0.0937666895552,1.62428625552,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.785702296483,2.40749239619,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.523796444648,1.99098867024,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,-0.210955977722,2.04091349027,2,2,16
"w",21,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,1.91592387624,3,2,16
"w",21,0.064,90,"nach oben","nach unten",0,-1.52590218967e-05,1.66596293389,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.746028839551,2.05781943785,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.746028839551,2.6158748256,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.484397650111,2.29098831735,2,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.00794995040818,2.32423463847,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.76983291371,2.03262268193,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.492057679103,2.0492633262,4,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.396810864424,2.12425593973,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.0234531166552,2.09927315878,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.976165407797,2.29923838384,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.380941481651,2.1742632059,4,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.150804913405,2.44091612085,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.460318913558,1.97448468764,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.873014419776,2.18257999921,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.785702296483,2.18257935761,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,1.52590218967e-05,2.19091443664,3,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.357137407492,2.08278264987,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,-0.0234531166552,2.48280517017,3,2,16
"w",21,0.032,90,"nach oben","nach oben",1,-0.2656443122,2.28258009545,2,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.547600518807,2.30759046538,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.801571679255,1.84927756981,5,3,16
"w",21,0.032,270,"nach unten","nach unten",1,0.0238193331807,2.00762450248,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.468253604944,1.99092001859,4,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.380941481651,2.35756597214,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.261890592813,1.73263169646,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,-1.52590218967e-05,2.54936197283,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.428580148013,1.97454499842,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.444449530785,1.61597170782,4,2,16
"w",21,0.064,270,"nach unten","nach oben",0,-0.234393835355,2.19928640791,2,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.357137407492,2.15780253158,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,-0.429709315633,2.29921271967,2,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.166674296178,2.57444933525,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,0.18254367895,2.32426351066,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.428580148013,1.88260505385,4,2,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.390646219577,1.96584228023,2,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.293659876402,2.00757413655,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.674586099031,1.95760793305,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.69839017319,2.20759293555,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.904753185321,1.84909792066,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,0.873014419776,2.25743723428,5,3,16
"w",21,0.128,270,"nach unten","nach unten",1,0.714290074006,2.02425552269,5,3,16
"w",21,0.032,90,"nach oben","nach unten",0,0.166674296178,3.69478892347,3,2,16
"w",21,0.016,270,"nach unten","nach oben",0,0.34126802472,1.99951109767,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.492057679103,1.95785719625,4,2,16
"w",21,0.032,270,"nach unten","nach oben",0,0.325398641947,2.15779868195,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.0396887159533,2.81613005572,3,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.317463950561,1.91615902415,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.214282444495,1.77419416929,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.317463950561,2.29091389127,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.547600518807,2.04941474477,4,2,16
"w",21,0.128,90,"nach oben","nach unten",0,0.198413061723,3.06580805066,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.031754024567,2.62444569415,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.484122987716,2.91586164064,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.801571679255,2.63255557013,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.92855725948,1.9576002338,5,3,16
"w",21,0.016,90,"nach oben","nach unten",0,0.325398641947,2.46590692185,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.658716716258,2.09113633542,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,1,2.38258757014,5,3,16
"w",21,0.032,90,"nach oben","nach oben",1,0.76983291371,1.79928506054,5,3,16
"w",21,0.016,270,"nach unten","nach unten",1,0.460318913558,1.81594880256,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.492057679103,1.82422228759,4,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.40474555581,1.64096507524,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.674586099031,1.78248722326,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.674586099031,1.54087515443,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.944426642252,1.84928558986,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.238086518654,2.1242674886,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.119035629816,1.80784758823,3,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.238086518654,2.12449622047,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,-0.0312657358663,1.89920238985,3,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.0396887159533,1.76618310034,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.0555580987259,1.56618322866,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.349202716106,1.94925200189,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.444449530785,2.20759935159,4,2,16
"w",21,0.016,90,"nach oben","nach unten",0,0.142870222019,1.78263030097,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,-0.1953307393,1.97449784052,3,2,16
"w",21,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,1.72408617128,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,-1.52590218967e-05,1.6909402612,3,2,16
"w",21,0.032,90,"nach oben","nach oben",1,0.230151827268,1.98260803731,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.865079728389,1.81584005066,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.238086518654,2.19913242292,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.515861753262,1.87426291718,4,2,16
"w",21,0.256,90,"nach oben","nach oben",1,1,1.77430131718,5,3,16
"w",21,0.064,90,"nach oben","nach oben",1,0.952361333639,1.82426431266,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.603173876555,1.89927585352,5,3,16
"w",21,0.256,90,"nach oben","nach oben",1,0.952361333639,1.87428537332,5,3,16
"w",21,0.016,90,"nach oben","nach oben",1,1,1.91593157549,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,0.412680247196,1.93253468592,4,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.690455481804,2.03283826091,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,0.547600518807,1.92426954174,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.626977950713,1.80783443534,5,3,16
"w",21,0.064,270,"nach unten","nach unten",1,0.198413061723,1.88259960022,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.515861753262,2.04092600155,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,-0.0703288319219,2.05758813956,3,2,16
"w",21,0.064,90,"nach oben","nach oben",1,0.11110093843,1.89079769677,3,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.0555580987259,1.74930025051,3,2,16
"w",21,0.016,90,"nach oben","nach oben",1,-1.52590218967e-05,1.94074882258,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.777767605097,2.2075849155,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,-0.562523842222,2.2825569977,2,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.0634927901122,1.80783251053,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.888883802548,2.04093787123,5,3,16
"w",21,0.256,270,"nach unten","nach unten",1,0.730159456779,1.96593595444,5,3,16
"w",21,0.032,270,"nach unten","nach oben",0,-1.52590218967e-05,1.94095991033,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.293659876402,2.52445875079,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.357137407492,2.15756866688,4,2,16
"w",21,0.128,90,"nach oben","nach oben",1,0.11110093843,1.80757458567,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.18254367895,2.15759080222,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.492057679103,1.99095338201,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.087296864271,1.65762143882,3,2,16
"w",21,0.016,270,"nach unten","nach unten",1,0.087296864271,1.69951690418,3,2,16
"w",21,0.064,270,"nach unten","nach unten",1,0.087296864271,1.64930239989,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.087296864271,1.64927481091,3,2,16
"w",21,0.256,90,"nach oben","nach oben",1,0.53966582742,1.96590932787,4,2,16
"w",21,0.032,90,"nach oben","nach unten",0,0.396810864424,1.85760334558,4,2,16
"w",21,0.064,270,"nach unten","nach unten",1,-0.390646219577,1.96618714245,2,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.0555580987259,1.63263897867,3,2,16
"w",21,0.064,90,"nach oben","nach unten",0,0.18254367895,1.90760515811,3,2,16
"w",21,0.256,270,"nach unten","nach unten",1,0.238086518654,1.6160615324,4,2,16
"w",21,0.016,90,"nach oben","nach oben",1,-0.1953307393,2.04918408809,3,2,16
"w",21,0.128,270,"nach unten","nach unten",1,0.8333104448,1.78258987991,5,3,16
"w",21,0.128,90,"nach oben","nach oben",1,0.626977950713,2.00761776563,5,3,16
"w",21,0.064,90,"nach oben","nach unten",0,0.499992370489,1.85762066889,4,2,16
"w",21,0.032,270,"nach unten","nach unten",1,0.11110093843,2.05322940202,3,2,16
